Date,Sales,Quantity Sold,Unit_Price,Avg_Unit_Price,Cost Of Sales,Daily_Gross_Profit,Gross_Profit_per_Unit,Promo_1,Promo_2,Promo_3,Total_Sales,Total_Cost,Total_Gross_Profit,Total_Units,Avg_Price,Avg_GrossProfit
2015-04-16,50000.10144,1198,41.73631171953255,35.40044687766667,48827.88538,2.3444273636257624,0.9784775125208671,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-17,103911.9191,2485,41.815661609657944,35.40044687766667,101408.9496,2.4087414818999258,1.0072311871227333,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-18,132843.2226,3172,41.87995668348046,35.40044687766667,129545.5321,2.4823927299095883,1.0396250000000036,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-19,62786.61128,1497,41.941624101536405,35.40044687766667,61213.25591,2.5058771893000267,1.051005591182363,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-20,57233.40664,1365,41.92923563369963,35.40044687766667,55706.87543,2.6672031242206713,1.1183378827838835,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-21,56874.34546,1353,42.03573204730229,35.40044687766667,55172.17123,2.9928682541008658,1.2580740798226142,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-22,132737.737,3439,38.59777173596976,35.40044687766667,140263.9301,-5.669972435947137,-2.18848301831928,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-23,60310.33895,1434,42.057419072524404,35.40044687766667,58446.05493,3.091151620861516,1.3000585913528586,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-24,343587.0085,8892,38.64001445119208,35.40044687766667,362390.596,-5.472729478943621,-2.114663461538464,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-25,496882.315,13144,37.80297588253195,35.40044687766667,535306.0099,-7.732956827010424,-2.923287804321359,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-26,200369.8299,5179,38.688903243869476,35.40044687766667,210964.7681,-5.287691368150417,-2.045749797258153,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-27,194028.0618,5014,38.69726003191065,35.40044687766667,204053.4989,-5.167003683381643,-1.9994888512165956,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-28,190560.5792,4936,38.60627617504052,35.40044687766667,200804.0368,-5.375433703551629,-2.0752547811993507,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-29,198985.3996,5150,38.637941669902915,35.40044687766667,209483.8758,-5.276003275166931,-2.038539067961166,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-04-30,385482.872,9986,38.60233046264771,35.40044687766667,406252.0076,-5.387823197498653,-2.079825315441622,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-01,499703.4147,12937,38.62591131637938,35.40044687766667,526206.9372,-5.303850588235738,-2.048660624565202,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-02,461667.0039,12217,37.78890103134976,35.40044687766667,496852.802,-7.621466945387651,-2.8800686011295746,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-03,259541.6087,6721,38.616516693944355,35.40044687766667,273280.0464,-5.293346900642826,-2.044106189555123,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-04,320309.2744,8283,38.67068385850537,35.40044687766667,336742.6024,-5.13045650357228,-1.9839826149945647,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-05,239922.9982,6191,38.753512873526084,35.40044687766667,251700.9664,-4.90906177747157,-1.9024338879017935,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-06,224994.1951,5959,37.75703894948817,35.40044687766667,242259.8595,-7.673826603537995,-2.897409699614026,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-07,117197.9717,2848,41.15097320926966,35.40044687766667,115769.0863,1.2192065948526984,0.5017153792134829,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-08,330589.1998,8748,37.790260608139,35.40044687766667,355565.0417,-7.5549479278542355,-2.855034510745313,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-09,389972.1198,10329,37.755070171362185,35.40044687766667,419827.1365,-7.655679774059592,-2.8904072707909805,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-10,166536.0003,4410,37.76326537414966,35.40044687766667,179243.0518,-7.630212973236617,-2.881417573696139,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-11,198442.9127,5257,37.74831894616701,35.40044687766667,213676.4284,-7.676522931826539,-2.8977583602815327,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-12,193182.1506,5118,37.74563317702227,35.40044687766667,208039.1734,-7.690680921532306,-2.9028962094568205,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-13,166403.127,4410,37.73313537414966,35.40044687766667,179221.5723,-7.703247848221021,-2.9066769387755085,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-14,149178.6015,3952,37.747621837044534,35.40044687766667,160620.2071,-7.669736466861845,-2.8951431174089093,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-15,380592.5776,10084,37.742223086076955,35.40044687766667,409812.4327,-7.677463203370675,-2.8976452895676306,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-16,413700.1789,10964,37.73259566763955,35.40044687766667,445569.7191,-7.703535513264432,-2.906743907333089,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-17,177159.6731,4695,37.73368969116081,35.40044687766667,190811.5779,-7.7059889314053995,-2.9077539510117125,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-18,196420.7635,5205,37.73693823246878,35.40044687766667,211510.7861,-7.682498698769185,-2.899139788664745,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-19,137940.8722,3638,37.916677350192415,35.40044687766667,147846.0522,-7.180743344611091,-2.722699285321603,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-20,166176.2838,4394,37.81890846609012,35.40044687766667,178568.1805,-7.457078962551685,-2.8201858670914843,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-21,84604.37757,2012,42.04988944831014,35.40044687766667,81763.26739,3.3581125015065854,1.4120825944334012,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-22,321821.0203,8526,37.74583864649308,35.40044687766667,346487.5203,-7.664664034998711,-2.8930917194463994,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-23,418715.4106,11096,37.735707516222064,35.40044687766667,450936.2793,-7.69517144206108,-2.9038273882480166,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-24,169541.2659,4489,37.76815903319225,35.40044687766667,182419.1414,-7.595717438842124,-2.8687626420138104,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-25,256434.5099,6795,37.738706387049305,35.40044687766667,276173.7925,-7.6975921094620094,-2.9049716850625424,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-26,199385.9124,5283,37.74103963657013,35.40044687766667,214719.7528,-7.690533506318066,-2.902487298883208,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-27,243554.2243,6453,37.74279006663567,35.40044687766667,262251.0801,-7.676670710079743,-2.897389710212307,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-28,217746.0129,5770,37.73761055459272,35.40044687766667,234483.417,-7.686663869104528,-2.9007632755632557,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-29,472160.7521,12507,37.75171920524506,35.40044687766667,508265.147,-7.646631944612242,-2.8867350203885835,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-30,546135.4624,14475,37.729565623488774,35.40044687766667,588250.1812,-7.711405264716982,-2.909479709844562,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-05-31,264637.3653,7009,37.75679345127693,35.40044687766667,284828.6597,-7.629797242392669,-2.880766785561423,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-01,440905.9987,11688,37.72296361225188,35.40044687766667,474967.3276,-7.725304033156495,-2.9142136293634517,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-02,334318.8978,8863,37.72073765090827,35.40044687766667,360168.8271,-7.732117289841107,-2.9166116777614826,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-03,269835.8286,7148,37.74983612199217,35.40044687766667,290492.1063,-7.655127863179537,-2.889798223279236,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-04,201146.4893,5326,37.76689622606083,35.40044687766667,216428.5004,-7.597453553965659,-2.869322399549381,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-05,293461.0839,7775,37.74419085530547,35.40044687766667,315937.8622,-7.659202372352427,-2.890903961414784,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-06,349413.0098,9255,37.753971885467315,35.40044687766667,376094.7218,-7.63615299134749,-2.882951053484603,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-07,179602.9152,4758,37.747565195460275,35.40044687766667,193348.5914,-7.653370316786494,-2.888960949978986,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-08,109810.5457,2613,42.02470176042863,35.40044687766667,106166.0816,3.318865302752063,1.394743245311901,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-09,76956.92035,1830,42.05296193989071,35.40044687766667,74212.79057,3.565799888456689,1.4995244699453567,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-10,71199.5884,1694,42.030453600944504,35.40044687766667,68669.39496,3.5536630152766286,1.4936206847697686,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-11,68988.34667,1642,42.01482744823386,35.40044687766667,66539.1652,3.5501379409995883,1.4915843300852594,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-12,155156.8792,3690,42.047934742547426,35.40044687766667,149423.2436,3.695379560070456,1.5538307859078615,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-13,185109.5231,4404,42.032135127157126,35.40044687766667,178347.3694,3.6530555461195475,1.5354572434150762,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-14,83779.54401,1992,42.058004021084336,35.40044687766667,80659.82181,3.7237278345984204,1.5661256024096404,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-15,149501.5745,3557,42.03024304188923,35.40044687766667,143962.8719,3.7047787747546366,1.5571275231936996,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-16,100477.2968,2395,41.952942296450935,35.40044687766667,96810.10358,3.649772970404993,1.5311871482254702,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-17,89072.70535,2120,42.015427051886796,35.40044687766667,85639.30775,3.8546012344734475,1.6195271698113192,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-18,78746.59586,1875,41.998184458666664,35.40044687766667,75673.78199,3.9021545457825435,1.638834063999999,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-19,141913.3824,3376,42.03595450236967,35.40044687766667,136017.7504,4.15438762736446,1.746336492890999,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-20,169304.2783,4027,42.04228415694065,35.40044687766667,162287.9092,4.144236147161799,1.742331537124413,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-21,89512.24284,2128,42.064023890977445,35.40044687766667,85781.80703,4.167514623299109,1.753024346804516,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-22,85984.07534,2046,42.02545226783968,35.40044687766667,82427.23154,4.136630865582328,1.7384378299120247,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-23,64956.46208,1546,42.015822820181114,35.40044687766667,62169.77712,4.290081187870013,1.8025129107373858,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-24,106613.4328,2822,37.77938795180723,35.40044687766667,113428.4743,-6.392291591233715,-2.4149686392629364,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-25,183843.8173,4865,37.78906830421377,35.40044687766667,195365.7307,-6.267229199880191,-2.3683275231243557,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-26,319579.7941,8450,37.820093976331364,35.40044687766667,339241.6918,-6.152422043881645,-2.326851798816565,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-27,369245.7587,9770,37.79383405322416,35.40044687766667,392017.9735,-6.167224474066793,-2.33083058341863,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-28,185648.4911,4914,37.77950571835572,35.40044687766667,197095.1087,-6.165747716114886,-2.3293890109890105,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-29,165557.7618,4385,37.75547589509692,35.40044687766667,175871.1109,-6.2294567091689155,-2.351961026225768,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-06-30,212465.0832,5627,37.75814522836325,35.40044687766667,225678.9345,-6.219304885763935,-2.3482941709614376,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-01,305231.9081,8086,37.748195411822905,35.40044687766667,324248.8415,-6.230322877570734,-2.351834454612909,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-02,250481.6177,6639,37.72881724657328,35.40044687766667,266061.9284,-6.220141359299427,-2.3467857659285998,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-03,268410.4807,7104,37.7830068552928,35.40044687766667,284592.9947,-6.0290171821148135,-2.2779439752252206,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-04,316365.4987,8364,37.824665076518414,35.40044687766667,335025.0764,-5.898107656073568,-2.2309394667623175,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-05,156873.0437,4146,37.83720301495418,35.40044687766667,165968.6245,-5.798052097079312,-2.193820742884707,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-06,173987.7515,4601,37.81520354270811,35.40044687766667,184188.979,-5.863187156597043,-2.2171761573570916,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-07,135753.766,3593,37.7828460896187,35.40044687766667,143799.5987,-5.926784160079949,-2.2393077372669077,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-08,84426.50941,2114,39.936854025543994,35.40044687766667,84588.96304,-0.19242016652741253,-0.0768465610217614,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-09,70815.19029,1797,39.407451469115195,35.40044687766667,71913.06858,-1.5503429214890385,-0.6109506343906554,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-10,125983.1518,3195,39.43134641627543,35.40044687766667,127884.5872,-1.5092775286480709,-0.5951284507042215,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-11,142378.184,3595,39.604501808066765,35.40044687766667,143924.5651,-1.0861081779214143,-0.43014773296244746,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-12,57427.68071,1467,39.146339952283576,35.40044687766667,58723.04053,-2.2556366615976433,-0.8829991956373536,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-13,63331.331,1610,39.33623043478261,35.40044687766667,64690.05907,-2.145427939924403,-0.8439304782608724,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-14,51241.02855,1307,39.20507157612854,35.40044687766667,52509.91622,-2.476311865523621,-0.9708398393266996,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-15,80326.44081,2050,39.183629663414635,35.40044687766667,81730.2707,-1.747656034356782,-0.6847950682926798,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-16,71912.56573,1849,38.892680221741486,35.40044687766667,73762.62917,-2.572656699451068,-1.0005751433207128,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-17,119204.3095,3070,38.828765309446254,35.40044687766667,122669.6994,-2.907101189995144,-1.1287914983713339,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-18,129441.2787,3322,38.96486414810355,35.40044687766667,132493.4315,-2.357943950070087,-0.9187696568332362,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-19,77645.74994,1982,39.17545405650858,35.40044687766667,79555.63474,-2.459741584666057,-0.963614934409687,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-20,69926.65036,1787,39.13075006155568,35.40044687766667,71362.51784,-2.0533909069114475,-0.8035072635702298,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-21,71973.0443,1846,38.98864804983749,35.40044687766667,73851.7884,-2.610344078498304,-1.0177378656554772,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-22,44304.89836,1142,38.79588297723292,35.40044687766667,45468.83698,-2.6271104620134844,-1.0192107005253948,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-23,66799.72373,1734,38.52348542675894,35.40044687766667,69323.64787,-3.778345177296743,-1.4555502537485598,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-24,125689.5928,3259,38.566920159558144,35.40044687766667,130428.2264,-3.770108164436667,-1.4540146057072725,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-25,138624.945,3572,38.80877519596865,35.40044687766667,143537.3952,-3.543698574596363,-1.3752660134378478,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-26,81715.04533,2109,38.74587260787103,35.40044687766667,85089.22343,-4.129200548532578,-1.5998947842579443,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-27,86842.86136,2242,38.734550115967885,35.40044687766667,90242.7941,-3.9150399776739966,-1.5164731222123122,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-28,56976.78528,1474,38.65453546811397,35.40044687766667,59094.07686,-3.7160600928870178,-1.4364257666214415,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-29,53433.66803,1381,38.69201160753077,35.40044687766667,55516.52556,-3.898024610308605,-1.5082241346850116,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-30,55134.08182,1423,38.74496262825018,35.40044687766667,57064.7507,-3.501770259461623,-1.356759578355585,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-07-31,145033.6108,3740,38.779040320855614,35.40044687766667,149876.8733,-3.3394069645544615,-1.2949899732620351,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-01,173306.9065,4453,38.919134628340444,35.40044687766667,178699.9759,-3.1118606343596458,-1.2111092297327597,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-02,88154.33871,2258,39.04089402568645,35.40044687766667,90828.6617,-3.0336827762927028,-1.1843768777679364,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-03,81142.02785,2074,39.12344640790742,35.40044687766667,83114.57681,-2.430983070384283,-0.9510843587270974,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-04,77672.88278,2007,38.70098793223717,35.40044687766667,80417.74644,-3.533876382282,-1.3676450722471363,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-05,75483.42255,1948,38.74919022073922,35.40044687766667,78024.28468,-3.3661193996826713,-1.3043440092402434,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-06,74354.5701,1922,38.686040634755464,35.40044687766667,76978.30524,-3.528680397817275,-1.3651067325702415,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-07,120326.8763,3088,38.96595735103627,35.40044687766667,123707.7616,-2.809750742278676,-1.094846275906734,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-08,131867.9935,3388,38.92207600354192,35.40044687766667,135721.426,-2.9221893787289597,-1.137376770956315,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-09,75504.00274,1944,38.83950758230453,35.40044687766667,77978.69447,-3.2775636260261214,-1.2729895730452705,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-10,69968.0777,1812,38.613729415011036,35.40044687766667,72665.72553,-3.855540867603401,-1.4887681181015462,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-11,60187.14905,1563,38.507453007037746,35.40044687766667,62538.49328,-3.906721396699887,-1.5043789059500976,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-12,44698.70075,1171,38.171392613151156,35.40044687766667,46849.56715,-4.811921518770316,-1.8367774551665235,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-13,39463.40906,1035,38.12889764251207,35.40044687766667,41414.41837,-4.943843820065558,-1.8850331497584554,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-14,85794.0969,2247,38.18161855807744,35.40044687766667,89898.89423,-4.784475247503889,-1.8267900890075661,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-15,117288.0101,3068,38.22946874185137,35.40044687766667,122504.3572,-4.447468326517375,-1.7002435136896998,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-16,71056.061,1866,38.07934673097535,35.40044687766667,74589.17287,-4.972287824961185,-1.8934147213290424,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-17,64394.07445,1690,38.10300263313609,35.40044687766667,67505.25414,-4.831468914761309,-1.8409347278106536,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-18,35165.97208,922,38.14096754880694,35.40044687766667,36841.96732,-4.765957375462956,-1.817782255965297,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-19,23234.1832,604,38.46719072847682,35.40044687766667,24104.08598,-3.74406439215819,-1.4402363907284774,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-20,24754.95718,643,38.49915580093313,35.40044687766667,25407.17407,-2.6346920548379624,-1.0143341990668735,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-21,76691.28303,2006,38.23094866899302,35.40044687766667,78691.95632,-2.608736235664972,-0.9973446111664963,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2015-08-22,102231.2118,2677,38.18872312289877,35.40044687766667,104713.0075,-2.4276301300773606,-0.9270809488233106,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
